AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P317,P318,P319,P319A,P320,P203,P204,P205,P206,P207,P208,P209,IMPUTADO,TICUEST01A,CUESTIONARIOREDUCIDO,TIPOENTREVISTA,FACTOR07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2020,03,006207,053,11,06,080106,6,2,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,310.295501880559,551.897502634626,037803,00
2020,03,006217,043,11,04,080101,6,2,01,1,2, , , ,3,1,2, ,1,10, , ,2,0,1,268.045444704858,436.918856696862,037946,00
2020,03,006283,084,11,02,080910,7,7,01,2,1,1,11,4,3,1,2, ,1,9, , ,2,0,1,228.688397099052,439.983128188895,037166,00
2020,03,006306,010,11,04,081006,6,7,02,1,1,1,99,4,3,1,2, ,2,9, , ,2,0,1,211.010462178281,440.18015355848,037528,00
2020,03,006306,082,11,04,081006,6,7,03,2,2, , , ,5,1,2, ,1,9, , ,2,0,1,211.010462178281,440.18015355848,037528,00
2020,03,006360,128,11,03,090101,5,4,02,1,1,1,6,7,3,1,2, ,1,9, , ,2,0,1,462.339006138161,901.730585616368,033156,00
2020,03,006377,074,11,06,090701,5,5,01,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,379.453449703484,740.073361591048,032915,00
2020,03,006377,181,11,04,090701,5,5,03,1,1,1,5,4,5,1,2, ,1,9, , ,2,0,1,379.453449703484,740.073361591048,032915,00
2020,03,006399,058,11,05,090711,5,7,02,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,138.01014388767,310.934223968345,032865,00
2020,03,006442,052,11,05,090102,5,6,02,1,1,2, , ,3,1,2, ,1,10, , ,2,0,1,138.01014388767,310.934223968345,033229,00
2020,03,006515,137,11,04,100101,5,2,03,1,1,2, , ,5,1,2, ,2,8, , ,2,0,1,234.714652139685,425.972863256285,014545,00
2020,03,006529,037,11,03,100111,5,2,01,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,234.714652139685,425.972863256285,014642,00
2020,03,006529,142,11,04,100111,5,2,01,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,234.714652139685,425.972863256285,014642,00
2020,03,006530,048,11,05,100111,5,2,02,1,1,2, , ,5,1,2, ,2,8, , ,2,0,1,469.480851973114,1143.53761234428,014644,00
2020,03,006563,066,11,06,100801,5,5,02,1,1,2, , ,5,1,2, ,1,9, , ,2,0,1,186.472228679591,454.199580353307,014926,00
2020,03,006563,109,11,04,100801,5,5,01,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,186.472228679591,454.199580353307,014926,00
2020,03,006596,072,11,03,100511,5,7,01,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,209.976805170454,466.514654086001,014234,00
2020,03,006643,038,11,03,100904,7,8,01,2,2, , , ,3,1,2, ,1,8, , ,2,0,1,164.763869557964,351.107454679278,014861,00
2020,03,006685,004,11,03,110106,2,2,01,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,177.291877859091,353.516431572257,034221,00
2020,03,006685,051,11,04,110106,2,2,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,177.291877859091,353.516431572257,034221,00
2020,03,006685,069,11,03,110106,2,2,01,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,177.291877859091,353.516431572257,034221,00
2020,03,006733,026,11,05,110101,2,2,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,141.982848515794,298.616810498121,034440,00
2020,03,006733,139,11,02,110101,2,2,01,1,1,1,6,3,5,1,2, ,2,8, , ,2,0,1,141.982848515794,298.616810498121,034440,00
2020,03,006733,156,11,03,110101,2,2,02,1,1,2, , ,5,1,2, ,2,9, , ,2,0,1,141.982848515794,298.616810498121,034440,00
2020,03,006752,046,11,03,110210,2,2,01,2,2, , , ,3,1,2, ,2,8, , ,2,0,1,326.184874837073,670.729268605192,033707,00
2020,03,006790,067,11,04,110501,2,3,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,298.093572365746,626.947221591749,033991,00
2020,03,006801,005,11,04,110507,2,3,01,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,279.1687681377,556.656899550547,034075,00
2020,03,006801,022,11,04,110507,2,3,02,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,279.1687681377,556.656899550547,034075,00
2020,03,006801,090,11,04,110507,2,3,01,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,279.1687681377,556.656899550547,034075,00
2020,03,006808,049,11,04,110108,2,5,01,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,191.606526045626,393.997745588399,034462,00
2020,03,006830,134,11,04,110301,2,4,02,1,2, , , ,3,1,2, ,1,10, , ,2,0,1,281.529848871871,592.110574338734,034718,00
2020,03,006854,003,11,04,110504,2,7,02,1,1,1,6,4,3,1,2, ,1,9, , ,2,0,1,48.5497464607299,132.581343423904,034116,00
2020,03,006866,057,11,03,110111,2,8,02,1,1,2, , ,3,1,2, ,1,10, , ,2,0,1,48.5497464607299,132.581343423904,034666,00
2020,03,006866,059,11,04,110111,2,8,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,48.5497464607299,132.581343423904,034666,00
2020,03,006880,053,22,03,120114,5,2,02,2,2, , , ,3,1,2, ,2,9, , ,2,0,1,219.726805964557,410.136549168931,031748,00
2020,03,006931,044,11,04,120107,5,2,02,1,1,1,99,6,3,1,2, ,1,9, , ,2,0,1,223.872594756341,417.874974624949,032234,00
2020,03,006931,076,11,03,120107,5,2,02,2,1,2, , ,3,1,2, ,2,9, , ,2,0,1,223.872594756341,417.874974624949,032234,00
2020,03,006983,008,11,03,120125,5,5,01,2,2, , , ,3,1,2, ,1,9, , ,2,0,1,884.290952951856,1776.67597599513,032337,00
2020,03,006983,116,11,05,120125,5,5,02,1,2, , , ,5,1,2, ,2,7, , ,2,0,1,884.290952951856,1776.67597599513,032337,00
2020,03,006986,023,22,04,120119,5,5,02,2,2, , , ,3,1,2, ,1,8, , ,2,0,1,650.721227860102,1307.39861814245,032386,00
2020,03,006986,042,11,03,120119,5,5,02,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,650.721227860102,1307.39861814245,032386,00
2020,03,007045,124,11,05,120903,5,7,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,177.269617761481,393.011038206062,031742,00
2020,03,007045,124,11,06,120903,5,7,02,2,1,2, , ,3,1,2, ,2,8, , ,2,0,1,177.269617761481,393.011038206062,031742,00
2020,03,007045,125,11,04,120903,5,7,02,1,2, , , ,5,1,2, ,1,9, , ,2,0,1,177.269617761481,393.011038206062,031742,00
2020,03,007055,097,11,04,120133,5,7,02,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,177.269617761481,393.011038206062,032439,00
2020,03,007055,097,11,05,120133,5,7,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,177.269617761481,393.011038206062,032439,00
2020,03,007075,069,11,06,120699,7,8,02,1,1,1,12,4,3,1,2, ,2,8, , ,2,0,1,224.084905394482,639.855297959129,032738,00
2020,03,007075,069,11,07,120699,7,8,02,1,1,1,10,1,3,1,2, ,2,8, , ,2,0,1,224.084905394482,639.855297959129,032738,00
2020,03,007090,071,11,06,130105,1,1,04,1,1,1,11,1,5,1,2, ,2,7, , ,2,0,1,454.792130943248,1168.99170799741,010248,00
2020,03,007100,056,11,05,130101,1,1,03,1,1,2, , ,5,1,2, ,1,9, , ,2,0,1,333.138469228137,708.516790740772,010384,00
2020,03,007197,064,11,03,130202,1,5,02,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,1028.6482537073,2270.27817273876,010115,00
2020,03,007240,004,11,03,130104,1,7,02,1,1,2, , ,3,1,2, ,1,7, , ,2,0,1,263.411630320276,311.282653920923,011197,00
2020,03,007241,083,11,04,130106,1,7,01,1,1,1,12,1,3,1,2, ,2,9, , ,2,0,1,263.411630320276,311.282653920923,011245,00
2020,03,007241,214,11,03,130106,1,7,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,263.411630320276,311.282653920923,011245,00
2020,03,007245,059,11,05,130605,4,6,01,2,1,2, , ,3,1,2, ,1,10, , ,2,0,1,240.031196937277,745.284332748385,011399,00
2020,03,007286,096,11,03,131203,1,7,01,1,1,1,11,1,3,1,2, ,1,9, , ,2,0,1,263.411630320276,311.282653920923,012011,00
2020,03,007303,085,11,03,140101,1,2,01,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,182.380611611983,364.996529857703,003438,00
2020,03,007317,018,11,04,140101,1,2,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,53.266290891334,113.054963517945,003566,00
2020,03,007339,116,11,04,140105,1,2,02,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,347.302596844219,709.702050545883,003768,00
2020,03,007410,079,11,04,140112,1,4,01,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,168.561601188656,339.573855590323,004112,00
2020,03,007451,025,11,04,140303,1,8,02,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,107.939781818261,247.458978842111,003037,00
2020,03,007477,085,11,04,140102,1,7,01,1,1,1,12,7,3,1,2, ,1,7, , ,2,0,1,107.939781818261,247.458978842111,004253,00
2020,03,007484,006,11,04,150106,8,1,02,1,1,1,99,7,5,1,2, ,1,9, , ,2,0,1,1227.8486549772,2807.64452036791,046878,00
2020,03,007484,054,11,05,150106,8,1,02,1,1,1,12,6,3,1,2, ,2,9, , ,2,0,1,1227.8486549772,2807.64452036791,046878,00
2020,03,007484,054,11,06,150106,8,1,02,1,1,1,12,6,3,1,2, ,2,9, , ,2,0,1,1227.8486549772,2807.64452036791,046878,00
2020,03,007532,058,11,05,150135,8,1,01,1,2, , , ,5,1,2, ,1,8, , ,2,0,1,527.971526298132,1132.58202124945,020035,00
2020,03,007579,108,11,03,150112,8,1,01,1,2, , , ,5,1,2, ,1,9, , ,2,0,1,767.363841923623,1698.90167531328,021313,00
2020,03,007603,073,11,04,150132,8,1,02,1,1,1,99,4,3,1,2, ,1,14,6, ,2,0,1,1227.8486549772,2807.64452036791,021796,00
2020,03,007623,105,11,03,150132,8,1,01,1,1,1,12,7,3,1,2, ,1,9, , ,2,0,1,1214.99552818611,2572.53577818234,022441,00
2020,03,007654,059,11,05,150118,8,1,01,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,1227.8486549772,2807.64452036791,023257,00
2020,03,007671,084,11,06,150103,8,1,04,1,1,2, , ,5,1,2, ,2,8, , ,2,0,1,696.572799209227,1548.29070453554,023741,00
2020,03,007709,100,11,07,150101,8,1,02,1,1,2, , ,5,1,2, ,1,9, , ,2,0,1,641.124218177647,1415.0298619793,024775,00
2020,03,007745,026,11,05,150105,8,1,04,1,1,1,11,6,5,1,2, ,2,9, , ,2,0,1,1338.47264419073,2822.78084506642,025202,00
2020,03,007801,013,11,03,150115,8,1,01,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,1214.99552818611,2572.53577818234,025943,00
2020,03,007998,049,11,04,150205,2,3,03,2,1,1,99,1,7,1,2, ,2,8, , ,2,0,1,193.723827043441,408.233579011614,016478,00
2020,03,008010,096,11,04,150801,2,2,02,1,1,1,11,4,3,1,2, ,2,8, , ,2,0,1,207.802772826649,434.312732342081,016585,00
2020,03,008070,014,11,04,150601,2,3,01,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,270.333144315374,648.478191386957,017167,00
2020,03,008177,004,11,05,150516,2,7,03,2,1,1,12,6,3,1,2, ,1,9, , ,2,0,1,86.4013542303561,225.405218705808,030641,00
2020,03,008177,174,11,04,150516,2,7,01,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,86.4013542303561,225.405218705808,030641,00
2020,03,008188,031,11,05,160108,7,2,02,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,408.268154841163,702.517210268036,007492,00
2020,03,008188,047,11,03,160108,7,2,02,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,408.268154841163,702.517210268036,007492,00
2020,03,008188,128,12,08,160108,7,2,06,1,2, , , ,5,1,2, ,1,8, , ,2,0,1,408.268154841163,702.517210268036,007492,00
2020,03,008188,128,22,03,160108,7,2,02,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,408.268154841163,702.517210268036,007492,00
2020,03,008212,058,11,07,160101,7,2,06,2,2, , , ,7,1,2, ,1,8, , ,2,0,1,1.8053458825324,3.74801062168994,007638,00
2020,03,008222,075,11,03,160101,7,2,02,2,2, , , ,3,1,2, ,1,9, , ,2,0,1,183.674064715366,467.558077452534,007691,00
2020,03,008222,091,24,03,160101,7,2,02,1,1,2, , ,3,1,2, ,1,11, , ,2,0,1,183.674064715366,467.558077452534,007691,00
2020,03,008222,091,24,04,160101,7,2,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,183.674064715366,467.558077452534,007691,00
2020,03,008222,139,11,05,160101,7,2,02,2,2, , , ,3,1,2, ,2,8, , ,2,0,1,183.674064715366,467.558077452534,007691,00
2020,03,008245,111,11,05,160113,7,2,02,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,403.033947727815,693.510579367164,007842,00
2020,03,008292,013,11,04,160201,7,4,02,1,1,1,99,6,3,1,2, ,2,9, , ,2,0,1,288.355097381862,496.179817701546,008257,00
2020,03,008292,075,11,04,160201,7,4,02,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,288.355097381862,496.179817701546,008257,00
2020,03,008301,087,11,03,160604,7,5,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,362.815742949988,624.306110176985,008381,00
2020,03,008305,057,11,05,160601,7,5,04,1,2, , , ,5,1,2, ,2,8, , ,2,0,1,244.28965449618,420.355309598604,008397,00
2020,03,008311,013,11,03,160704,7,7,01,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,137.95093538553,265.409901092168,007303,00
2020,03,008311,014,11,04,160704,7,7,01,1,2, , , ,3,1,2, ,1,10, , ,2,0,1,137.95093538553,265.409901092168,007303,00
2020,03,008311,016,11,07,160704,7,7,01,1,2, , , ,3,1,2, ,1,10, , ,2,0,1,137.95093538553,265.409901092168,007303,00
2020,03,008311,016,11,08,160704,7,7,01,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,137.95093538553,265.409901092168,007303,00
2020,03,008311,059,11,07,160704,7,7,03,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,137.95093538553,265.409901092168,007303,00
2020,03,008311,060,11,05,160704,7,7,02,1,2, , , ,3,1,2, ,2,10, , ,2,0,1,137.95093538553,265.409901092168,007303,00
2020,03,008311,061,11,05,160704,7,7,02,1,2, , , ,3,1,2, ,1,13,6, ,2,0,1,137.95093538553,265.409901092168,007303,00
2020,03,008311,061,11,07,160704,7,7,01,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,137.95093538553,265.409901092168,007303,00
2020,03,008311,062,11,05,160704,7,7,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,137.95093538553,265.409901092168,007303,00
2020,03,008311,062,11,06,160704,7,7,02,2,2, , , ,3,1,2, ,1,9, , ,2,0,1,137.95093538553,265.409901092168,007303,00
2020,03,008379,038,11,03,170101,7,3,01,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,4.11838281638483,11.0098952378573,038938,00
2020,03,008404,041,11,04,170101,7,3,01,1,1,1,99,1,3,1,2, ,1,7, , ,2,0,1,251.892496573422,508.473190753232,038987,00
2020,03,008414,030,11,04,170204,7,5,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,145.830015477791,289.021943577388,038907,00
2020,03,008414,067,11,03,170204,7,5,02,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,145.830015477791,289.021943577388,038907,00
2020,03,008414,101,11,03,170204,7,5,01,2,1,2, , ,3,1,2, ,1,8, , ,2,0,1,145.830015477791,289.021943577388,038907,00
2020,03,008442,487,11,04,170203,7,7,02,1,1,1,10,1,3,1,2, ,2,9, , ,2,0,1,40.9707430468608,98.5060732246914,038897,00
2020,03,008442,488,11,04,170203,7,7,01,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,40.9707430468608,98.5060732246914,038897,00
2020,03,008543,036,11,04,180301,3,3,02,1,1,1,99,1,3,1,2, ,1,8, , ,2,0,1,29.4079269033176,114.053132760287,044045,00
2020,03,008543,080,11,03,180301,3,3,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,29.4079269033176,114.053132760287,044045,00
2020,03,008576,043,11,04,180301,3,3,01,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,4.44104636664609,10.6487891721771,044131,00
2020,03,008631,051,11,05,190101,5,3,04,1,2, , , ,5,1,2, ,1,8, , ,2,0,1,217.871165834371,400.11290313314,015939,00
2020,03,008663,005,22,03,190111,5,5,02,2,1,2, , ,3,1,2, ,1,8, , ,2,0,1,217.386839171328,399.22345634166,016049,00
2020,03,008663,071,11,06,190111,5,5,05,1,1,1,3,7,5,1,2, ,1,9, , ,2,0,1,217.386839171328,399.22345634166,016049,00
2020,03,008687,087,11,04,190307,7,5,02,1,2, , , ,3,1,2, ,1,10, , ,2,0,1,123.033872971058,269.091627926722,016252,00
2020,03,008736,049,11,04,190306,7,8,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,93.5331043844208,252.348581173368,045650,00
2020,03,008736,051,11,06,190306,7,8,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,93.5331043844208,252.348581173368,045650,00
2020,03,008744,011,11,03,200101,1,2,02,1,1,1,99,6,3,1,2, ,2,9, , ,2,0,1,354.475316849535,668.608873181741,047970,00
2020,03,008744,056,11,04,200101,1,2,02,1,2, , , ,3,1,2, ,1,10, , ,2,0,1,354.475316849535,668.608873181741,047970,00
2020,03,008744,056,11,05,200101,1,2,02,1,2, , , ,3,1,2, ,1,10, , ,2,0,1,354.475316849535,668.608873181741,047970,00
2020,03,008772,084,11,05,200115,1,2,03,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,354.475316849535,668.608873181741,001441,00
2020,03,008791,069,11,07,200104,1,2,05,1,1,1,12,1,5,1,2, ,2,9, , ,2,0,1,265.99837395669,577.570727773039,001620,00
2020,03,008822,074,11,09,200501,1,3,07,1,2, , , ,5,1,2, ,2,9, , ,2,0,1,117.947175600491,271.372099725288,000608,00
2020,03,008833,074,11,07,200602,1,2,04,1,1,1,12,1,5,1,2, ,2,9, , ,2,0,1,428.600187503412,940.914643599396,000758,00
2020,03,008840,051,11,05,200601,1,2,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,402.624418563811,878.187000692769,000845,00
2020,03,008916,188,11,06,200114,1,8,02,1,1,1,4,7,3,1,2, ,2,9, , ,2,0,1,146.965686243328,270.11380041576,002056,00
2020,03,008917,033,11,05,200114,1,7,02,1,1,1,5,1,3,1,2, ,2,9, , ,2,0,1,146.965686243328,270.11380041576,002059,00
2020,03,008917,036,11,03,200114,1,7,01,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,146.965686243328,270.11380041576,002059,00
2020,03,008917,201,11,03,200114,1,7,02,1,2, , , ,3,1,2, ,2,9, , ,2,0,1,146.965686243328,270.11380041576,002059,00
2020,03,009027,020,11,03,210901,6,5,02,1,2, , , ,5,1,1, ,1,8, , ,2,0,1,1514.23542641189,3093.48515905148,040561,00
2020,03,009063,062,11,04,210210,6,8,02,2,2, , , ,3,1,2, ,1,8, , ,2,0,1,289.352654572804,626.858438936965,039685,00
2020,03,009065,050,11,04,210809,6,7,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,289.352654572804,626.858438936965,039767,00
2020,03,009065,052,11,06,210809,6,7,02,1,1,1,11,1,3,1,2, ,1,8, , ,2,0,1,289.352654572804,626.858438936965,039767,00
2020,03,009065,198,11,03,210809,6,7,01,2,1,2, , ,3,1,2, ,2,8, , ,2,0,1,289.352654572804,626.858438936965,039767,00
2020,03,009065,202,11,03,210809,6,7,01,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,289.352654572804,626.858438936965,039767,00
2020,03,009074,134,11,02,210605,6,7,01,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,289.352654572804,626.858438936965,040414,00
2020,03,009127,052,11,05,220101,7,4,03,1,1,2, , ,5,1,2, ,1,8, , ,2,0,1,63.2142379638696,132.746694573698,008610,00
2020,03,009160,018,11,05,220801,7,5,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,605.530618995109,1070.955251637,008565,00
2020,03,009173,093,11,04,220501,7,5,02,1,1,2, , ,3,1,2, ,2,9, , ,2,0,1,462.737240027712,825.227690874643,008847,00
2020,03,009180,040,11,06,220807,7,7,05,1,1,1,11,4,5,1,2, ,2,7, , ,2,0,1,169.347073768943,360.103289974413,008472,00
2020,03,009180,122,11,05,220807,7,7,01,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,169.347073768943,360.103289974413,008472,00
2020,03,009229,050,11,04,220901,7,2,02,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,354.869437453685,627.630172107265,009421,00
2020,03,009229,050,11,07,220901,7,2,06,1,1,2, , ,5,1,2, ,1,8, , ,2,0,1,354.869437453685,627.630172107265,009421,00
2020,03,009268,018,11,04,221005,7,5,02,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,551.436834601514,975.283746855839,009167,00
2020,03,009286,114,11,03,220605,7,7,02,1,1,1,7,1,3,1,2, ,2,9, , ,2,0,1,169.347073768943,360.103289974413,009037,00
2020,03,009286,117,11,06,220605,7,7,01,1,1,1,7,4,3,1,2, ,1,8, , ,2,0,1,169.347073768943,360.103289974413,009037,00
2020,03,009411,075,11,04,230110,3,2,02,1,1,1,11,1,3,1,2, ,1,8, , ,2,0,1,48.0470574295548,123.477461722946,044723,00
2020,03,009411,120,11,07,230110,3,2,01,1,2, , , ,7,1,2, ,1,8, , ,2,0,1,48.0470574295548,123.477461722946,044723,00
2020,03,009471,012,11,05,240101,1,3,04,1,1,2, , ,5,1,2, ,1,9, , ,2,0,1,52.7068965422523,96.9585302340045,000042,00
2020,03,009487,101,11,05,240101,1,3,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,53.4935666398979,99.0778423702669,000094,00
2020,03,009504,009,11,03,240101,1,3,02,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,185.595326632456,314.516882713224,000138,00
2020,03,009516,009,11,06,240101,1,3,02,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,185.595326632456,314.516882713224,000169,00
2020,03,009568,013,11,04,240302,1,5,01,1,1,1,11,1,3,1,2, ,2,8, , ,2,0,1,179.277339462826,304.867910021373,000317,00
2020,03,009569,059,11,03,240302,1,5,02,1,1,1,11,6,3,1,2, ,1,8, , ,2,0,1,179.277339462826,304.867910021373,000322,00
2020,03,009618,004,11,05,250105,7,2,02,1,2, , , ,10,1,2, ,2,10, , ,2,0,1,242.034271176369,428.980963016909,015287,00
2020,03,009618,091,11,03,250105,7,2,01,1,1,2, , ,3,1,2, ,2,8, , ,2,0,1,242.034271176369,428.980963016909,015287,00
2020,03,009633,061,11,08,250101,7,2,02,1,1,2, , ,5,1,2, ,2,8, , ,2,0,1,248.949536067123,442.386618111187,015362,00
2020,03,009647,092,11,05,250101,7,2,02,1,2, , , ,3,1,2, ,1,7, , ,2,0,1,21.2679297665812,55.2518387972965,015418,00
2020,03,009664,015,11,06,250101,7,2,02,1,1,2, , ,3,1,2, ,1,10, , ,2,0,1,242.034271176369,428.980963016909,015495,00
2020,03,009664,056,11,03,250101,7,2,01,1,1,1,12,3,5,1,2, ,2,8, , ,2,0,1,242.034271176369,428.980963016909,015495,00
2020,03,009668,069,11,04,250107,7,2,01,1,2, , , ,3,1,2, ,2,10, , ,2,0,1,248.949536067123,442.386618111187,015521,00
2020,03,009721,035,11,04,250201,7,5,01,1,1,2, , ,5,1,2, ,1,9, , ,2,0,1,94.5541202126677,167.587498342525,015746,00
2020,03,009724,019,11,04,250201,7,5,02,2,2, , , ,3,1,2, ,1,8, , ,2,0,1,92.190267207351,163.397810883962,015751,00
2020,03,009736,062,11,04,250302,7,7,02,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,69.8864629741667,149.39889116774,015184,00
2020,03,009736,062,11,05,250302,7,7,02,1,2, , , ,3,1,2, ,1,8, , ,2,0,1,69.8864629741667,149.39889116774,015184,00
2020,03,009736,069,11,05,250302,7,7,01,1,2, , , ,3,1,2, ,1,7, , ,2,0,1,69.8864629741667,149.39889116774,015184,00
2020,03,009736,071,11,06,250302,7,7,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,69.8864629741667,149.39889116774,015184,00
2020,03,009739,055,11,03,250303,7,7,02,1,1,2, , ,3,1,2, ,2,11, , ,2,0,1,69.8864629741667,149.39889116774,015199,00
2020,03,009739,055,11,04,250303,7,7,02,1,1,2, , ,3,1,2, ,1,9, , ,2,0,1,69.8864629741667,149.39889116774,015199,00
2020,03,009739,134,11,07,250303,7,7,06,1,1,2, , ,5,1,2, ,2,9, , ,2,0,1,69.8864629741667,149.39889116774,015199,00
2020,03,009756,002,11,03,250103,7,7,02,1,1,2, , ,3,1,2, ,1,10, , ,2,0,1,69.8864629741667,149.39889116774,015704,00
2020,03,009756,002,11,04,250103,7,7,02,2,2, , , ,3,1,2, ,1,8, , ,2,0,1,69.8864629741667,149.39889116774,015704,00
2020,03,009756,003,11,05,250103,7,7,02,1,2, , , ,3,1,2, ,1,9, , ,2,0,1,69.8864629741667,149.39889116774,015704,00
2020,03,009841,006,11,05,230110,3,2,02,1,1,1,11,4,3,1,2, ,2,9, , ,2,0,1,48.0470574295547,123.477461722946,044718,00
2020,03,009841,009,11,04,230110,3,2,01,1,1,1,3,3,3,1,2, ,1,9, , ,2,0,1,48.0470574295547,123.477461722946,044718,00
2020,03,009880,118,11,03,230108,3,2,01,1,1,2, , ,3,1,2, ,1,7, , ,2,0,1,213.252093495468,455.058509276844,044371,00
2020,03,009902,108,34,04,200115,1,2,02,1,1,1,12,1,3,1,2, ,2,9, , ,2,0,1,116.095942462057,267.112794435823,001311,00
2020,03,009969,105,11,05,080706,6,8,02,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,211.010462178281,440.18015355848,038406,00
2020,03,009972,026,11,04,200703,1,8,01,1,1,2, , ,5,1,2, ,1,8, , ,2,0,1,146.965686243328,270.11380041576,000515,00
2020,03,009972,053,11,05,200703,1,8,02,1,1,1,6,4,3,1,2, ,2,8, , ,2,0,1,146.965686243328,270.11380041576,000515,00
2020,03,010011,016,11,03,021809,2,2,01,1,2, , , ,3,1,2, ,1,10, , ,2,0,1,375.265275736874,739.310506701164,045400,00
2020,03,010011,087,11,04,021809,2,2,02,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,375.265275736874,739.310506701164,045400,00
2020,03,010011,105,11,03,021809,2,2,02,2,1,2, , ,5,1,2, ,1,9, , ,2,0,1,375.265275736874,739.310506701164,045400,00
2020,03,010018,117,11,04,021205,5,7,01,1,1,2, , ,3,1,2, ,2,10, , ,2,0,1,174.953924207184,393.981021766993,012822,00
2020,03,010018,117,11,07,021205,5,7,06,1,1,2, , ,10,1,2, ,1,11, , ,2,0,1,174.953924207184,393.981021766993,012822,00
2020,03,010071,117,11,05,060401,4,7,01,2,2, , , ,3,1,2, ,2,9, , ,2,0,1,327.987562334339,728.742322937169,005275,00
2020,03,010090,104,11,05,080906,7,7,01,1,2, , , ,3,1,2, ,2,8, , ,2,0,1,228.688397099052,439.983128188895,036885,00
2020,03,010141,003,11,04,120699,7,5,02,1,1,2, , ,3,1,2, ,1,8, , ,2,0,1,288.232755008513,783.260815293351,045817,00
2020,03,010173,016,11,08,130101,1,1,02,2,2, , , ,3,1,2, ,1,9, , ,2,0,1,483.659572429784,900.388429469014,045268,00
